masked	src
ⲁⲩⲱ ⲡⲉⲛⲧⲁⲕⲉⲡⲉⲓⲑⲩⲙⲓ [_]ⲣⲟϥ ⲡϫⲟⲉⲓⲥ ⲛⲁϫⲟⲕϥ ⲛⲁⲕ ⲉⲃⲟ[_] ·	ⲁⲩⲱ ⲡⲉⲛⲧⲁⲕⲉⲡⲉⲓⲑⲩⲙⲓ ⲉⲣⲟϥ ⲡϫⲟⲉⲓⲥ ⲛⲁϫⲟⲕϥ ⲛⲁⲕ ⲉⲃⲟⲗ ·
ⲟⲩ ⲡⲁⲛⲧⲱⲥ ⲉⲓϫⲱ ⲙⲙⲟⲥ ϫⲉⲙⲡⲟⲣⲛⲟⲥ ⲙⲡⲉⲓⲕⲟⲥⲙⲟⲥ ⲏ ⲙⲙⲁⲓⲧⲟⲉ ⲛϩⲟⲩⲟ [_] ⲛⲣⲉϥⲧⲱ[_]ⲡ ⲏ ⲛⲣ[_]ϥϣⲙϣⲉⲉⲓⲇ[_]ⲗⲟⲛ ⲉϣϫⲉⲉϩⲉ ⲉⲓⲉ ϣϣⲉ ⲉⲣⲱⲧⲛ ⲉⲉⲓ ⲉⲃⲟⲗ ϩⲙ[_]ⲕⲟⲥⲙⲟ[_] .	ⲟⲩ ⲡⲁⲛⲧⲱⲥ ⲉⲓϫⲱ ⲙⲙⲟⲥ ϫⲉⲙⲡⲟⲣⲛⲟⲥ ⲙⲡⲉⲓⲕⲟⲥⲙⲟⲥ ⲏ ⲙⲙⲁⲓⲧⲟⲉ ⲛϩⲟⲩⲟ ⲏ ⲛⲣⲉϥⲧⲱⲣⲡ ⲏ ⲛⲣⲉϥϣⲙϣⲉⲉⲓⲇⲱⲗⲟⲛ ⲉϣϫⲉⲉϩⲉ ⲉⲓⲉ ϣϣⲉ ⲉⲣⲱⲧⲛ ⲉⲉⲓ ⲉⲃⲟⲗ ϩⲙⲡⲕⲟⲥⲙⲟⲥ .
ⲁⲩⲱ ⲛⲧⲉⲩⲛⲟⲩ ⲁϥⲁⲛⲁⲅⲕⲁⲍⲉ ⲛⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ ⲉⲧⲁⲗⲉ [_]ⲡϫⲟ[_]ⲓ ⲁⲩⲱ ⲉⲣϣⲟⲣⲡ ⲉⲣⲟϥ ⲉⲡⲓⲕⲣⲟ ⲉⲃⲏⲑⲥⲁⲓⲇⲁ ϣⲁⲛ[_]ⲉ[_]ⲕⲁⲡ[_]ⲏⲏϣⲉ ⲉⲃⲟⲗ .	ⲁⲩⲱ ⲛⲧⲉⲩⲛⲟⲩ ⲁϥⲁⲛⲁⲅⲕⲁⲍⲉ ⲛⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ ⲉⲧⲁⲗⲉ ⲉⲡϫⲟⲉⲓ ⲁⲩⲱ ⲉⲣϣⲟⲣⲡ ⲉⲣⲟϥ ⲉⲡⲓⲕⲣⲟ ⲉⲃⲏⲑⲥⲁⲓⲇⲁ ϣⲁⲛⲧⲉϥⲕⲁⲡⲙⲏⲏϣⲉ ⲉⲃⲟⲗ .
ⲛⲧⲉⲣⲉϥϫⲉⲛⲁ[_] ⲇⲉ ⲛⲁϥ ⲛϭⲓⲡⲁⲅⲅⲉⲗⲟⲥ ⲁϥϩⲟⲡϥ[_]ⲉⲣⲟϥ ·	ⲛⲧⲉⲣⲉϥϫⲉⲛⲁⲓ ⲇⲉ ⲛⲁϥ ⲛϭⲓⲡⲁⲅⲅⲉⲗⲟⲥ ⲁϥϩⲟⲡϥ ⲉⲣⲟϥ ·
ⲕⲁⲣⲱⲕ ϩⲱⲱⲕ ϣⲁⲛⲧⲟⲩϫⲛⲟⲩ[_] ·	ⲕⲁⲣⲱⲕ ϩⲱⲱⲕ ϣⲁⲛⲧⲟⲩϫⲛⲟⲩⲕ ·
ⲁⲩⲱ ϯϫⲟⲟⲩ ⲙⲙⲱⲧⲛ ⲛⲧ[_]ⲉ ⲛϩⲉⲛⲉⲥⲟⲟⲩ ⲛⲧⲙⲏⲧ[_] ⲛϩⲉⲛⲟⲩⲱⲛϣ :	ⲁⲩⲱ ϯϫⲟⲟⲩ ⲙⲙⲱⲧⲛ ⲛⲧϩⲉ ⲛϩⲉⲛⲉⲥⲟⲟⲩ ⲛⲧⲙⲏⲧⲉ ⲛϩⲉⲛⲟⲩⲱⲛϣ :
ⲁϥⲃⲱⲕ ⲛⲟⲩⲟⲉⲓϣ ⲛϭⲓⲡⲉⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ [_]ϣⲓⲏⲧ ϣⲁⲡ[_]ⲣⲭⲏⲉⲡ[_]ⲥⲕⲟⲡⲟⲥ ⲛⲣⲁⲕⲟⲧⲉ .	ⲁϥⲃⲱⲕ ⲛⲟⲩⲟⲉⲓϣ ⲛϭⲓⲡⲉⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ⲛϣⲓⲏⲧ ϣⲁⲡⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ ⲛⲣⲁⲕⲟⲧⲉ .
ⲁⲛⲁⲩ [_]ⲉ ⲧⲉⲛⲟⲩ ⲉϣⲱⲡⲉ ⲡⲁⲏⲣ ⲕⲉⲣ[_] ⲕⲁⲧⲁⲣⲟⲕ ⲁⲣⲓⲥ ⲛ[_]ⲙⲁⲛ ⲉⲧ[_]ⲉⲡⲛⲟⲩⲧⲉ · ⲛⲅⲥⲉⲧⲡϫⲟⲉⲓ ⲉⲃⲟⲗ ϩ[_]ⲟⲩϭⲉⲡⲏ ⲛⲧⲛⲃⲱⲕ ⲛⲁⲛ ⲛϫⲓⲟⲩⲉ ·	ⲁⲛⲁⲩ ϭⲉ ⲧⲉⲛⲟⲩ ⲉϣⲱⲡⲉ ⲡⲁⲏⲣ ⲕⲉⲣⲁ ⲕⲁⲧⲁⲣⲟⲕ ⲁⲣⲓⲥ ⲛⲙⲙⲁⲛ ⲉⲧⲃⲉⲡⲛⲟⲩⲧⲉ · ⲛⲅⲥⲉⲧⲡϫⲟⲉⲓ ⲉⲃⲟⲗ ϩⲛⲟⲩϭⲉⲡⲏ ⲛⲧⲛⲃⲱⲕ ⲛⲁⲛ ⲛϫⲓⲟⲩⲉ ·
ⲱ ⲧⲉⲧⲛⲣⲱϣⲉ ⲛⲧⲱⲧⲛ ⲛⲉⲧⲕⲁⲙⲁ ⲙⲡⲥⲁⲧⲁⲛⲁⲥ ⲉⲧⲣⲉϥⲉⲓ [_]ϩⲟⲩ[_] [_]ϥϫⲱϩⲙ ⲛⲙⲙⲁ ⲉⲧⲟⲩⲁⲁⲃ ⲙⲡⲛⲟ[_]ⲧⲉ ·	ⲱ ⲧⲉⲧⲛⲣⲱϣⲉ ⲛⲧⲱⲧⲛ ⲛⲉⲧⲕⲁⲙⲁ ⲙⲡⲥⲁⲧⲁⲛⲁⲥ ⲉⲧⲣⲉϥⲉⲓ ⲉϩⲟⲩⲛ ⲛϥϫⲱϩⲙ ⲛⲙⲙⲁ ⲉⲧⲟⲩⲁⲁⲃ ⲙⲡⲛⲟⲩⲧⲉ ·
ⲁ[_]ⲙⲁϩϥ ⲉⲁϥϫⲟⲕϥ ⲉⲃⲟⲗ ϩⲛⲟⲩⲉⲓⲣ[_]ⲛⲏ ·	ⲁϥⲙⲁϩϥ ⲉⲁϥϫⲟⲕϥ ⲉⲃⲟⲗ ϩⲛⲟⲩⲉⲓⲣⲏⲛⲏ ·
ⲉϣⲱ[_]ⲉ ⲉⲣⲉⲛⲟϭ ⲉⲣⲟⲕ · ϩⲙⲟⲟⲥ ·	ⲉϣⲱⲡⲉ ⲉⲣⲉⲛⲟϭ ⲉⲣⲟⲕ · ϩⲙⲟⲟⲥ ·
ⲡϩⲗⲗⲟ ⲇⲉ ⲁϥⲡⲱⲧ ⲛϫⲓⲟⲩⲉ ⲁϥⲉⲓ ⲉⲃⲟⲗ[_]ϩⲛⲧⲡⲟⲗⲓⲥ · ϫ[_]ⲛⲛⲉⲩⲥⲟ[_]ⲱⲛϥ	ⲡϩⲗⲗⲟ ⲇⲉ ⲁϥⲡⲱⲧ ⲛϫⲓⲟⲩⲉ ⲁϥⲉⲓ ⲉⲃⲟⲗ ϩⲛⲧⲡⲟⲗⲓⲥ · ϫⲉⲛⲛⲉⲩⲥⲟⲩⲱⲛϥ
ⲁⲩⲱ ⲉⲛϣⲁⲛⲉⲡⲓⲑⲩⲙⲉⲓ ⲉⲩⲥⲕⲉⲩⲟⲥ ⲉⲟⲩⲟⲙϥ · ⲧ[_]ⲇⲓⲁⲕ[_]ⲛⲉⲓ ⲙⲙⲟϥ ⲛⲛⲉⲛⲉⲣⲏⲩ ⲉⲧⲃⲉ[_]ⲩⲁⲅⲁⲡⲏ · ⲛⲧⲉⲡⲛⲟ[_]ⲧⲉ ·	ⲁⲩⲱ ⲉⲛϣⲁⲛⲉⲡⲓⲑⲩⲙⲉⲓ ⲉⲩⲥⲕⲉⲩⲟⲥ ⲉⲟⲩⲟⲙϥ · ⲧⲛⲇⲓⲁⲕⲱⲛⲉⲓ ⲙⲙⲟϥ ⲛⲛⲉⲛⲉⲣⲏⲩ ⲉⲧⲃⲉⲟⲩⲁⲅⲁⲡⲏ · ⲛⲧⲉⲡⲛⲟⲩⲧⲉ ·
ⲁⲩⲱ ⲡⲉϫⲁϥ ⲛⲁⲥ ϫⲉⲃⲱⲕ ⲉⲧⲃⲉ ⲡⲉⲓϣⲁϫⲉ ⲁⲡⲇⲁⲓⲙⲱⲛⲓⲟⲛ ⲉⲓ ⲉⲃⲟ[_] ϩⲛ ⲧⲟⲩ[_]ⲉⲉⲣⲉ [_]	ⲁⲩⲱ ⲡⲉϫⲁϥ ⲛⲁⲥ ϫⲉⲃⲱⲕ ⲉⲧⲃⲉ ⲡⲉⲓϣⲁϫⲉ ⲁⲡⲇⲁⲓⲙⲱⲛⲓⲟⲛ ⲉⲓ ⲉⲃⲟⲗ ϩⲛ ⲧⲟⲩϣⲉⲉⲣⲉ .
ⲛⲧⲉⲣⲉϥϫⲓ ⲛⲟⲩϣⲏⲣⲉ ϣⲏⲙ ⲁϥⲧⲁϩⲟϥ ⲉⲣⲁⲧϥ ϩⲛⲧⲉⲩⲙⲏⲧⲉ ⲁⲩⲱ ⲛ[_]ⲉⲣⲉ[_]ⲕ[_]ⲉⲧⲟⲟⲧϥ[_]ⲉⲣⲟϥ ⲡⲉϫⲁϥ ⲛⲁⲩ	ⲛⲧⲉⲣⲉϥϫⲓ ⲛⲟⲩϣⲏⲣⲉ ϣⲏⲙ ⲁϥⲧⲁϩⲟϥ ⲉⲣⲁⲧϥ ϩⲛⲧⲉⲩⲙⲏⲧⲉ ⲁⲩⲱ ⲛⲧⲉⲣⲉϥⲕⲧⲉⲧⲟⲟⲧϥ ⲉⲣⲟϥ ⲡⲉϫⲁϥ ⲛⲁⲩ
ⲛⲧⲁⲡⲉⲓⲙⲁ ϫⲓⲧⲉ ⲛϭⲟⲛ[_] ϩⲛⲟⲩ ·	ⲛⲧⲁⲡⲉⲓⲙⲁ ϫⲓⲧⲉ ⲛϭⲟⲛⲥ ϩⲛⲟⲩ ·
ⲁⲩⲱ ⲡⲉϫⲁϥ ⲛⲁⲩ ϩⲙ[_]ⲉϩⲟ[_]ⲩ ⲉⲧⲙⲙⲁⲩ ⲛⲧⲉⲣⲉⲣⲟⲩϩⲉ ϣⲱⲡⲉ ϫⲉⲙ[_]ⲣⲟⲛ ⲉⲡⲉⲓⲕⲣⲟ	ⲁⲩⲱ ⲡⲉϫⲁϥ ⲛⲁⲩ ϩⲙⲡⲉϩⲟⲟⲩ ⲉⲧⲙⲙⲁⲩ ⲛⲧⲉⲣⲉⲣⲟⲩϩⲉ ϣⲱⲡⲉ ϫⲉⲙⲁⲣⲟⲛ ⲉⲡⲉⲓⲕⲣⲟ
ⲁⲩⲱ ⲁⲩⲟⲩⲱⲙ ⲧⲏⲣⲟ[_] ⲁⲩⲥⲓ .	ⲁⲩⲱ ⲁⲩⲟⲩⲱⲙ ⲧⲏⲣⲟⲩ ⲁⲩⲥⲓ .
ⲁⲩⲱ ϩⲙⲡⲁⲕⲉⲙⲟⲩ ⲟⲛ ⲥⲣⲱ[_]ⲉ ⲉⲣⲟⲓ ⲛⲥⲉⲥⲟⲩⲗⲟⲩⲱⲗⲧ ⲙⲙⲟⲥ ϣⲁⲡⲉϩⲟ[_]ⲩ ⲙⲡϩⲁⲡ ⲙⲙ[_] ·	ⲁⲩⲱ ϩⲙⲡⲁⲕⲉⲙⲟⲩ ⲟⲛ ⲥⲣⲱϣⲉ ⲉⲣⲟⲓ ⲛⲥⲉⲥⲟⲩⲗⲟⲩⲱⲗⲧ ⲙⲙⲟⲥ ϣⲁⲡⲉϩⲟⲟⲩ ⲙⲡϩⲁⲡ ⲙⲙⲉ ·
ⲡⲉⲛⲧⲁ[_]ⲧⲥⲁⲃⲉ ⲉⲓ[_]ⲁⲧⲥ ⲉⲃⲟⲗ ⲉⲛⲉⲥϫⲁϫⲉ ·	ⲡⲉⲛⲧⲁϥⲧⲥⲁⲃⲉ ⲉⲓⲁⲁⲧⲥ ⲉⲃⲟⲗ ⲉⲛⲉⲥϫⲁϫⲉ ·
ⲙⲡⲟ[_]ⲛⲟⲥ ⲙⲛⲛⲛⲟⲉ[_]ⲕ ⲛⲉⲧⲉⲣⲉⲡⲛⲟⲩⲧⲉ ⲛⲁⲕⲣⲓⲛⲉ ⲙⲙⲟⲟⲩ ·	ⲙⲡⲟⲣⲛⲟⲥ ⲙⲛⲛⲛⲟⲉⲓⲕ ⲛⲉⲧⲉⲣⲉⲡⲛⲟⲩⲧⲉ ⲛⲁⲕⲣⲓⲛⲉ ⲙⲙⲟⲟⲩ ·
ⲛ[_]ⲟⲟⲩ ⲇⲉ ⲁⲩ[_]ⲱⲧⲙ ⲁⲩϯϩⲏⲩ ⲙⲙⲁⲧⲉ ·	ⲛⲧⲟⲟⲩ ⲇⲉ ⲁⲩⲥⲱⲧⲙ ⲁⲩϯϩⲏⲩ ⲙⲙⲁⲧⲉ ·
ⲧⲉⲭⲁⲣⲓⲥ ⲛⲏⲧ[_] ⲙⲛⲧⲉⲓⲣⲏⲛ[_] ⲉⲃⲟⲗ[_]ϩⲓⲧⲙⲡⲛⲟⲩⲧⲉ ⲡⲉⲛⲉⲓⲱⲧ ⲙⲛⲡⲉⲛ[_]ⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ .	ⲧⲉⲭⲁⲣⲓⲥ ⲛⲏⲧⲛ ⲙⲛⲧⲉⲓⲣⲏⲛⲏ ⲉⲃⲟⲗ ϩⲓⲧⲙⲡⲛⲟⲩⲧⲉ ⲡⲉⲛⲉⲓⲱⲧ ⲙⲛⲡⲉⲛϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ .
ⲡⲉϫⲁϥ [_]ϭⲓⲡⲛⲟⲩⲧⲉ[_]ϫⲉⲁⲛⲅ ⲟⲩⲛⲁϩⲏⲧ ⲅⲁⲣ ·	ⲡⲉϫⲁϥ ⲛϭⲓⲡⲛⲟⲩⲧⲉ ϫⲉⲁⲛⲅ ⲟⲩⲛⲁϩⲏⲧ ⲅⲁⲣ ·
ⲁⲩⲱ ⲟⲛ ϫ[_]ⲱ ⲡ[_]ⲱⲙⲉ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲧⲙⲉ ·	ⲁⲩⲱ ⲟⲛ ϫⲉⲱ ⲡⲣⲱⲙⲉ ⲓⲏⲥⲟⲩⲥ ⲡⲉ ⲧⲙⲉ ·
ⲕⲁ[_] ⲅⲁⲣ ⲉϣϫⲉ ⲁ[_]ϫ[_] ⲡⲉϫⲁϥ ⲉⲡⲁϩⲁⲙⲏ[_] ⲛⲧⲉϥⲥⲁⲣⲝ ϩⲙⲡⲟⲩⲟⲙϥ · ⲁⲗⲗⲁ ⲙⲡⲉⲓⲉϣⲱⲣⲃ ⲉϩⲟⲩⲛ ⲙⲡⲁⲙⲁϩⲧⲉ ⲛⲧⲉϥ[_]ⲛⲧⲛⲟⲩⲧⲉ ·	ⲕⲁⲓ ⲅⲁⲣ ⲉϣϫⲉ ⲁⲓϫⲓ ⲡⲉϫⲁϥ ⲉⲡⲁϩⲁⲙⲏⲣ ⲛⲧⲉϥⲥⲁⲣⲝ ϩⲙⲡⲟⲩⲟⲙϥ · ⲁⲗⲗⲁ ⲙⲡⲉⲓⲉϣⲱⲣⲃ ⲉϩⲟⲩⲛ ⲙⲡⲁⲙⲁϩⲧⲉ ⲛⲧⲉϥⲙⲛⲧⲛⲟⲩⲧⲉ ·
ⲉⲧⲃⲉⲡⲁⲓ ϭⲉ ⲛⲉⲥⲛⲏⲩ ⲟⲩⲟⲛ ⲛⲓⲙ [_]ⲧⲟ ⲛⲟⲩϩⲏⲧ ⲛⲟⲩⲱⲧ ⲙⲛⲡⲛⲟⲩⲧⲉ ⲁⲩⲱ[_]ⲙⲛⲛⲉⲛⲉⲓⲟⲧⲉ , ⲁⲩⲱ ⲛⲙⲙⲁⲛ ϩⲱⲱⲛ ⲟⲛ, ⲉ[_]ⲧⲉ ϩ[_]ⲟⲩ[_] ⲉⲓⲧⲉ ⲥϩⲓⲙⲉ . ⲉⲓⲧⲉ ⲛⲟϭ ⲉⲓⲧⲉ [_]ⲟⲩⲓ · ϩⲁⲧⲏⲛ , [_]ⲩⲱ ϩⲁⲧⲉⲧⲏⲩⲧⲛ ⲧⲱⲕ ⲛϩⲏⲧ ⲁⲩⲱ ⲣⲟⲉⲓⲥ ⲙⲡⲣϯϩⲓⲛⲏⲃ ⲛⲛⲉⲛⲃⲁ[_] · ⲟⲩⲧⲉ ⲣⲉⲕⲣⲓⲕⲉ ⲛⲛⲉⲛⲃⲟ[_]ϩⲉ · ϣⲁⲛⲧⲉⲡϫⲟⲉⲓⲥ ⲛⲁϩⲙⲛ [_]ⲡⲉⲓⲣⲁⲥⲙ[_]ⲥ ⲛⲓⲙ[_]ⲛⲧⲉⲡϫⲁϫ[_] ·	ⲉⲧⲃⲉⲡⲁⲓ ϭⲉ ⲛⲉⲥⲛⲏⲩ ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧⲟ ⲛⲟⲩϩⲏⲧ ⲛⲟⲩⲱⲧ ⲙⲛⲡⲛⲟⲩⲧⲉ ⲁⲩⲱ ⲙⲛⲛⲉⲛⲉⲓⲟⲧⲉ , ⲁⲩⲱ ⲛⲙⲙⲁⲛ ϩⲱⲱⲛ ⲟⲛ, ⲉⲓⲧⲉ ϩⲟⲟⲩⲧ ⲉⲓⲧⲉ ⲥϩⲓⲙⲉ . ⲉⲓⲧⲉ ⲛⲟϭ ⲉⲓⲧⲉ ⲕⲟⲩⲓ · ϩⲁⲧⲏⲛ , ⲁⲩⲱ ϩⲁⲧⲉⲧⲏⲩⲧⲛ ⲧⲱⲕ ⲛϩⲏⲧ ⲁⲩⲱ ⲣⲟⲉⲓⲥ ⲙⲡⲣϯϩⲓⲛⲏⲃ ⲛⲛⲉⲛⲃⲁⲗ · ⲟⲩⲧⲉ ⲣⲉⲕⲣⲓⲕⲉ ⲛⲛⲉⲛⲃⲟⲩϩⲉ · ϣⲁⲛⲧⲉⲡϫⲟⲉⲓⲥ ⲛⲁϩⲙⲛ ⲉⲡⲉⲓⲣⲁⲥⲙⲟⲥ ⲛⲓⲙ ⲛⲧⲉⲡϫⲁϫⲉ ·
ⲧⲙⲁⲣⲧⲩⲣⲓⲁ ⲙⲡϩⲁⲅⲓⲟⲥ ⲃⲓⲕⲧ[_]ⲣ ⲡⲉⲥⲧⲣⲁⲧ[_]ⲗⲁⲧⲏⲥ ⲁⲩⲱ ⲡⲙⲁⲣⲧⲩⲣⲟⲥ ⲉⲧⲧ[_]ⲓⲏⲩ [_]ⲡⲉⲭⲣⲓⲥⲧⲟⲥ · ⲁⲩⲱ [_]ϥⲁⲓⲕⲗⲟⲙ[_]ⲛⲁⲙⲉ ·[_]ⲛⲧⲁϥϫⲱⲕ ϫⲉⲉⲃⲟⲗ ⲙⲡⲉϥⲁⲅⲱⲛ ⲉ[_]ⲧⲁⲓⲏⲩ · ⲛⲥⲟⲩϫⲟⲩⲧⲥⲁϣϥⲉ ⲙⲡⲉⲃⲟⲧ ⲫⲁⲣⲙⲟⲩⲧⲉ ·	ⲧⲙⲁⲣⲧⲩⲣⲓⲁ ⲙⲡϩⲁⲅⲓⲟⲥ ⲃⲓⲕⲧⲱⲣ ⲡⲉⲥⲧⲣⲁⲧⲏⲗⲁⲧⲏⲥ ⲁⲩⲱ ⲡⲙⲁⲣⲧⲩⲣⲟⲥ ⲉⲧⲧⲁⲓⲏⲩ ⲙⲡⲉⲭⲣⲓⲥⲧⲟⲥ · ⲁⲩⲱ ⲡϥⲁⲓⲕⲗⲟⲙ ⲛⲁⲙⲉ · ⲛⲧⲁϥϫⲱⲕ ϫⲉⲉⲃⲟⲗ ⲙⲡⲉϥⲁⲅⲱⲛ ⲉⲧⲧⲁⲓⲏⲩ · ⲛⲥⲟⲩϫⲟⲩⲧⲥⲁϣϥⲉ ⲙⲡⲉⲃⲟⲧ ⲫⲁⲣⲙⲟⲩⲧⲉ ·
ⲁⲙⲟⲩ [_]ϩⲟⲩⲛ ⲙⲡ[_]ⲁϩⲉⲣⲁⲧⲕ ϩⲓⲡⲥⲁ ⲛⲃⲟⲗ ·	ⲁⲙⲟⲩ ⲉϩⲟⲩⲛ ⲙⲡⲣⲁϩⲉⲣⲁⲧⲕ ϩⲓⲡⲥⲁ ⲛⲃⲟⲗ ·
ⲛⲧⲱ[_]ⲛ ⲁⲛ ⲡⲉϫⲁϥ ⲁⲧⲉⲧⲛⲥⲟⲧⲡⲧ ·	ⲛⲧⲱⲧⲛ ⲁⲛ ⲡⲉϫⲁϥ ⲁⲧⲉⲧⲛⲥⲟⲧⲡⲧ ·
ⲛ[_]ⲉⲣⲉⲟⲩϩⲟⲟⲩ [_]ⲉ ⲛⲣⲁⲛ ϣⲱⲡⲉ ⲉⲁϩⲏⲣⲱ[_]ⲏⲥ ϩⲙⲡⲉϥϩⲟⲩⲙⲓⲥⲉ ⲣⲟⲩⲇⲓⲡⲛⲟⲛ ⲉⲛⲉ[_]ⲙⲉⲅⲓⲥⲧⲁⲛⲟⲥ ⲁⲩⲱ ⲉⲛⲭⲓⲗⲓⲁⲣⲭⲟⲥ ⲙⲛⲛⲛⲟϭ ⲛⲧⲅⲁ[_]ⲓⲗⲁⲓⲁ .	ⲛⲧⲉⲣⲉⲟⲩϩⲟⲟⲩ ⲇⲉ ⲛⲣⲁⲛ ϣⲱⲡⲉ ⲉⲁϩⲏⲣⲱⲇⲏⲥ ϩⲙⲡⲉϥϩⲟⲩⲙⲓⲥⲉ ⲣⲟⲩⲇⲓⲡⲛⲟⲛ ⲉⲛⲉϥⲙⲉⲅⲓⲥⲧⲁⲛⲟⲥ ⲁⲩⲱ ⲉⲛⲭⲓⲗⲓⲁⲣⲭⲟⲥ ⲙⲛⲛⲛⲟϭ ⲛⲧⲅⲁⲗⲓⲗⲁⲓⲁ .
ⲙⲁⲗⲓⲥⲧⲁ ⲉⲁⲣϫⲟⲟⲩ ⲙⲡⲟⲩⲉⲓⲱⲧ ⲙⲛⲧⲟⲩⲙⲁⲁⲩ[_], ϫⲉⲁⲩⲙ[_]ϣⲉ[_]ⲛⲙⲙⲁⲓ · [_] ϫⲉⲁⲩϩⲟⲟⲩϣ ⲉⲣⲟⲓ ·	ⲙⲁⲗⲓⲥⲧⲁ ⲉⲁⲣϫⲟⲟⲩ ⲙⲡⲟⲩⲉⲓⲱⲧ ⲙⲛⲧⲟⲩⲙⲁⲁⲩ , ϫⲉⲁⲩⲙⲓϣⲉ ⲛⲙⲙⲁⲓ · ⲏ ϫⲉⲁⲩϩⲟⲟⲩϣ ⲉⲣⲟⲓ ·
[_][_]ⲓ ⲉⲧⲛⲁⲧⲁϫⲣⲉⲧⲏⲩⲧⲛ ⲉⲧⲉⲧⲛϫⲏⲕ ⲉⲃⲟⲗ ⲉⲙⲛⲛⲟⲃⲉ ϫⲓ ⲉϩⲟⲩⲛ ⲉⲣⲱ[_]ⲛ ϣⲁⲡⲉϩⲟⲟⲩ ⲙⲡⲉⲛϫⲟⲉⲓⲥ[_]ⲓⲏⲥⲟⲩⲥ[_]ⲡⲉⲭⲣⲓⲥⲧⲟⲥ .	ⲡⲁⲓ ⲉⲧⲛⲁⲧⲁϫⲣⲉⲧⲏⲩⲧⲛ ⲉⲧⲉⲧⲛϫⲏⲕ ⲉⲃⲟⲗ ⲉⲙⲛⲛⲟⲃⲉ ϫⲓ ⲉϩⲟⲩⲛ ⲉⲣⲱⲧⲛ ϣⲁⲡⲉϩⲟⲟⲩ ⲙⲡⲉⲛϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ .
ⲛⲧ[_]ⲧⲉⲧⲛⲛⲁⲩ ⲉⲣⲟⲟⲩ ϩⲛⲛⲉⲧⲛⲃⲁⲗ ·	ⲛⲧⲁⲧⲉⲧⲛⲛⲁⲩ ⲉⲣⲟⲟⲩ ϩⲛⲛⲉⲧⲛⲃⲁⲗ ·
ⲁⲧⲉⲧⲛⲧ[_]ⲉⲩⲉϣⲗⲟⲩⲗⲁⲓ ⲉⲡⲉⲩⲟⲩⲱϣ ⲁⲛ[_]ⲡⲉ ,	ⲁⲧⲉⲧⲛⲧⲣⲉⲩⲉϣⲗⲟⲩⲗⲁⲓ ⲉⲡⲉⲩⲟⲩⲱϣ ⲁⲛ ⲡⲉ ,
ⲙⲟ[_]ϣⲉ ϩⲱⲥ ϣⲏⲣⲉ ⲙⲡⲟⲩⲟⲉⲓⲛ ·	ⲙⲟⲟϣⲉ ϩⲱⲥ ϣⲏⲣⲉ ⲙⲡⲟⲩⲟⲉⲓⲛ ·
ⲉⲧⲃⲉⲧⲡⲓⲥⲧⲓ[_] ϩⲱⲱⲥ ⲛⲧ[_]ⲁⲑⲟⲗⲓⲕⲏ ⲉ[_]ⲕⲗⲏⲥⲓⲁ ⲙⲡⲣⲕⲁⲁⲩ ⲛⲧⲕ ⲉⲡⲁϩⲟⲩ ⲛϩⲏⲧⲥ ⲟⲩⲇⲉ ⲉⲃⲟⲗⲕ [_]ⲃⲟⲗ ·	ⲉⲧⲃⲉⲧⲡⲓⲥⲧⲓⲥ ϩⲱⲱⲥ ⲛⲧⲕⲁⲑⲟⲗⲓⲕⲏ ⲉⲕⲕⲗⲏⲥⲓⲁ ⲙⲡⲣⲕⲁⲁⲩ ⲛⲧⲕ ⲉⲡⲁϩⲟⲩ ⲛϩⲏⲧⲥ ⲟⲩⲇⲉ ⲉⲃⲟⲗⲕ ⲉⲃⲟⲗ ·
